id_cliente,cluster
22237,0
22238,0
22239,0
22240,0
22241,0
22242,1
22243,0
22244,0
22246,0
22247,0
22248,0
22250,0
22251,0
22253,0
22254,0
22255,0
22257,0
22258,0
22259,0
22260,0
22261,0
22262,2
22263,0
22264,0
22265,0
22266,1
22267,1
22268,0
22269,1
22270,2
22271,2
22272,0
22273,0
22274,0
22275,0
22276,0
22277,0
22278,0
22279,0
22280,1
22281,0
22282,0
22283,0
22284,0
22285,0
22286,0
22287,1
22288,0
22289,1
22290,0
22291,1
22292,2
22293,0
22295,0
22296,0
22297,0
22298,0
22299,0
22300,0
22301,0
22302,0
22303,0
22304,1
22305,0
22306,0
22307,0
22308,1
22309,0
22310,0
22311,0
22312,0
22313,0
22314,0
22315,0
22316,0
22318,0
22319,0
22320,0
22321,2
22322,0
22323,0
22324,0
22325,0
22326,1
22327,1
22328,1
22329,0
22330,0
22331,2
22332,0
22333,2
22334,0
22335,0
22336,0
22337,0
22338,0
22339,0
22340,1
22341,1
22342,0
22343,0
22344,0
22345,0
22346,0
22347,0
22348,0
22349,1
22350,0
22351,2
22352,1
22353,0
22354,0
22355,1
22356,2
22357,0
22358,0
22359,2
22360,1
22362,0
22363,1
22364,0
22365,1
22366,1
22367,1
22368,0
22369,2
22370,0
22372,2
22373,0
22375,0
22376,2
22377,2
22378,0
22379,0
22380,0
22381,0
22382,0
22383,0
22385,0
22386,0
22387,0
22388,2
22389,0
22390,0
22391,0
22392,1
22393,0
22394,0
22395,0
22396,1
22397,2
22398,0
22399,0
22401,0
22402,0
22403,0
22404,0
22405,0
22406,0
22407,0
22408,0
22410,2
22411,0
22412,0
22413,2
22414,2
22415,0
22416,0
22417,0
22418,0
22419,2
22421,0
22422,1
22423,0
22425,2
22427,0
22428,0
22429,0
22430,0
22431,0
22432,1
22433,0
22434,1
22435,0
22437,0
22438,0
22439,0
22440,0
22441,0
22442,0
22443,0
22444,0
22445,0
22446,0
22447,0
22448,0
22450,0
22451,0
22452,0
22453,1
22454,0
22456,0
22457,0
22458,0
22459,0
22460,0
22461,0
22462,0
22463,0
22464,0
22465,0
22466,0
22467,0
22468,0
22469,2
22470,0
22471,1
22472,0
22473,0
22474,0
22475,0
22476,2
22477,1
22478,1
22479,0
22480,0
22481,0
22482,0
22483,0
22484,0
22485,0
22486,0
22487,2
22488,0
22489,0
22490,1
22491,0
22492,0
22493,0
22494,0
22495,1
22496,0
22497,0
22498,0
22499,1
22500,0
22501,0
22502,1
22503,0
22505,0
22506,0
22507,1
22508,0
22509,1
22510,0
22511,0
22512,0
22513,0
22514,0
22515,1
22516,0
22517,0
22518,0
22519,0
22520,0
22521,0
22522,1
22523,0
22524,0
22525,2
22526,2
22527,0
22528,0
22529,0
22531,0
22532,0
22533,0
22534,0
22535,2
22536,1
22537,0
22539,0
22540,0
22542,0
22543,0
22544,1
22545,0
22547,0
22548,0
22549,0
22550,2
22551,0
22552,0
22553,0
22554,2
22555,0
22556,0
22558,1
22560,0
22561,0
22562,0
22563,2
22564,0
22565,0
22566,0
22567,0
22568,0
22569,0
22572,0
22573,0
22574,0
22576,2
22577,0
22578,0
22579,1
22580,0
22581,0
22582,2
22584,0
22585,0
22586,0
22587,0
22588,0
22589,0
22590,2
22591,0
22594,0
22595,0
22596,0
22597,0
22598,0
22599,1
22601,1
22603,0
22604,0
22605,0
22606,0
22607,0
22608,0
22609,0
22610,1
22612,1
22613,0
22614,0
22615,0
22616,0
22617,0
22618,0
22619,1
22621,2
22622,0
22623,0
22624,2
22625,0
22627,0
22629,0
22630,0
22632,0
22633,0
22634,1
22635,0
22636,1
22637,0
22639,2
22640,0
22641,0
22642,0
22643,0
22644,1
22645,0
22646,1
22647,0
22649,0
22650,1
22651,0
22652,1
22653,0
22654,1
22655,0
22656,0
22657,0
22658,1
22659,1
22660,0
22661,0
22662,0
22663,0
22664,0
22665,0
22666,0
22667,1
22668,2
22669,0
22670,0
22671,0
22672,0
22673,0
22674,0
22675,1
22676,0
22681,0
22682,0
22683,0
22684,2
22685,0
22686,1
22687,0
22688,1
22689,0
22690,0
22691,0
22692,0
22693,0
22694,0
22695,0
22696,0
22697,0
22698,0
22700,0
22701,0
22702,0
22703,0
22704,0
22705,2
22707,0
22708,0
22709,1
22710,0
22711,0
22712,1
22713,0
22714,0
22715,0
22717,0
22718,0
22719,0
22720,0
22721,0
22722,0
22723,0
22725,0
22726,0
22727,0
22728,0
22729,0
22730,1
22731,1
22732,0
22733,0
22734,2
22735,0
22736,0
22738,0
22739,0
22740,1
22741,2
22742,0
22743,2
22744,0
22747,0
22748,1
22749,1
22750,0
22751,0
22752,1
22753,0
22754,0
22755,0
22756,0
22757,0
22758,0
22759,0
22760,0
22761,0
22762,0
22763,1
22764,0
22765,0
22766,0
22767,0
22768,0
22769,0
22770,0
22771,0
22772,1
22773,0
22774,0
22775,0
22776,0
22777,1
22778,0
22779,2
22780,0
22781,0
22782,0
22783,1
22784,1
22785,1
22786,0
22787,1
22788,1
22789,0
22790,1
22791,0
22792,0
22793,0
22794,0
22795,0
22796,0
22797,0
22799,0
22800,0
22801,0
22802,2
22803,1
22804,0
22805,0
22806,1
22808,0
22809,1
22810,0
22811,0
22812,0
22813,0
22814,0
22815,1
22816,2
22818,1
22819,0
22820,0
22821,0
22822,0
22823,0
22824,0
22825,0
22826,1
22827,0
22828,0
22829,2
22830,1
22831,0
22832,1
22833,0
22834,1
22835,0
22836,1
22837,0
22838,0
22840,0
22841,1
22842,0
22844,1
22845,0
22846,0
22847,0
22848,0
22849,0
22851,1
22852,1
22853,0
22854,0
22855,0
22856,0
22857,0
22858,0
22859,1
22860,0
22861,2
22862,0
22863,0
22864,0
22865,1
22867,0
22868,0
22869,0
22871,0
22872,0
22873,0
22874,2
22875,0
22876,0
22877,1
22878,0
22879,0
22880,0
22881,0
22882,1
22883,0
22884,1
22885,0
22886,0
22887,0
22888,0
22889,0
22890,0
22891,1
22892,0
22893,0
22894,1
22895,0
22896,0
22898,1
22899,1
22900,0
22901,0
22903,1
22904,0
22905,0
22906,1
22908,1
22909,0
22910,2
22911,0
22912,2
22913,0
22914,0
22915,0
22916,0
22917,0
22918,0
22919,0
22920,0
22921,0
22922,0
22923,0
22924,1
22925,0
22926,0
22929,2
22930,1
22931,0
22932,0
22933,0
22934,0
22935,2
22936,0
22938,0
22939,0
22940,0
22941,1
22942,0
22943,0
22944,0
22945,0
22946,0
22947,0
22948,2
22949,0
22951,0
22952,0
22953,0
22954,0
22955,0
22956,0
22957,1
22958,0
22959,0
22964,0
22965,0
22966,0
22967,1
22968,0
22969,0
22970,0
22971,2
22972,0
22973,1
22974,0
22975,0
22976,0
22978,0
22981,1
22982,0
22983,0
22984,0
22985,0
22986,0
22987,0
22988,0
22990,0
22992,0
22993,0
22994,0
22995,0
22996,0
22997,0
22998,0
22999,0
23000,0
23001,0
23002,0
23003,0
23004,0
23005,0
23006,1
23007,2
23008,0
23009,2
23010,0
23012,0
23013,1
23015,0
23016,0
23017,1
23019,0
23021,0
23022,0
23023,0
23024,1
23025,0
23026,0
23027,1
23028,0
23029,0
23030,0
23031,0
23032,0
23033,0
23034,0
23035,0
23036,0
23037,0
23038,1
23039,0
23040,0
23041,1
23043,0
23044,0
23045,0
23046,0
23047,0
23048,0
23049,0
23050,2
23051,1
23052,0
23053,0
23055,1
23057,0
23058,0
23060,0
23061,0
23062,0
23063,0
23064,0
23065,1
23066,2
23067,0
23068,0
23070,0
23072,1
23073,0
23074,0
23075,0
23076,1
23077,0
23078,0
23079,0
23080,0
23081,0
23082,0
23083,0
23084,0
23085,0
23086,1
23087,0
23088,0
23089,0
23090,0
23091,0
23092,1
23093,0
23094,1
23095,0
23096,0
23097,0
23098,0
23099,0
23100,0
23101,0
23102,2
23104,0
23105,0
23106,1
23107,1
23108,2
23109,0
23110,0
23111,1
23112,0
23113,0
23114,0
23115,0
23116,0
23117,0
23118,2
23119,0
23120,2
23121,0
23122,0
23123,0
23124,0
23125,0
23126,1
23128,2
23129,0
23131,0
23132,1
23133,0
23134,0
23135,0
23136,0
23137,0
23138,0
23139,0
23140,0
23142,0
23143,0
23144,0
23145,0
23147,0
23148,0
23149,0
23150,0
23151,0
23152,0
23153,0
23154,2
23155,0
23156,0
23157,0
23159,0
23160,0
23161,0
23162,1
23163,1
23164,0
23165,0
23166,1
23167,0
23169,0
23170,0
23171,1
23172,0
23173,0
23174,0
23175,0
23176,0
23177,0
23179,0
23180,0
23181,0
23182,0
23183,0
23184,0
23185,1
23186,0
23188,0
23189,0
23190,0
23191,0
23192,1
23193,0
23194,0
23195,0
23196,2
23197,0
23198,0
23199,0
23200,0
23201,0
23202,0
23203,0
23205,2
23206,0
23207,1
23208,1
23209,0
23210,0
23211,0
23212,0
23215,0
23216,0
23217,0
23218,2
23219,1
23220,0
23221,2
23222,0
23223,0
23224,0
23225,0
23226,0
23227,0
23228,0
23229,0
23230,0
23231,0
23232,1
23233,0
23234,0
23235,0
23236,0
23237,0
23238,0
23239,0
23240,0
23241,0
23243,0
23244,0
23245,0
23246,1
23247,0
23249,0
23250,0
23251,2
23252,0
23253,0
23254,0
23256,0
23257,1
23258,2
23259,1
23260,0
23261,0
23263,1
23264,0
23265,0
23267,1
23268,2
23269,0
23270,0
23272,0
23273,0
23274,0
23275,0
23276,0
23277,0
23279,0
23281,0
23282,1
23283,0
23284,0
23285,0
23286,2
23287,1
23288,2
23289,0
23290,1
23291,0
23292,0
23293,1
23294,1
23295,2
23296,1
23297,0
23298,0
23299,1
23300,1
23301,0
23302,0
23303,0
23304,0
23305,1
23306,0
23307,0
23308,0
23309,0
23310,0
23311,0
23312,0
23313,2
23314,0
23315,0
23316,2
23317,2
23318,1
23319,0
23320,0
23321,0
23322,0
23323,1
23324,0
23325,0
23326,0
23327,0
23328,0
23329,2
23331,0
23332,0
23333,0
23334,1
23335,2
23336,0
23337,0
23338,0
23339,0
23340,1
23341,0
23342,1
23343,0
23344,0
23345,0
23346,0
23348,0
23349,0
23350,0
23351,0
23354,0
23355,0
23357,0
23358,0
23359,0
23360,0
23361,0
23362,0
23363,1
23364,0
23365,0
23366,0
23367,0
23368,0
23369,0
23370,1
23371,0
23372,0
23373,0
23374,0
23375,0
23376,2
23378,0
23379,0
23381,0
23382,0
23384,0
23385,0
23387,0
23388,2
23389,2
23390,0
23391,0
23392,0
23393,0
23394,0
23395,0
23396,1
23397,0
23398,0
23399,0
23400,0
23401,2
23402,0
23404,0
23405,1
23407,0
23408,0
23410,0
23411,1
23412,0
23413,0
23414,0
23415,0
23416,0
23417,0
23419,0
23420,0
23423,0
23424,0
23425,0
23426,0
23427,0
23428,0
23429,0
23430,0
23431,0
23432,0
23433,0
23434,1
23435,0
23436,0
23437,0
23438,0
23439,0
23440,0
23441,0
23442,0
23443,0
23444,1
23445,0
23446,0
23447,0
23448,1
23449,1
23450,0
23451,2
23452,1
23453,0
23454,0
23455,0
23456,0
23457,0
23459,0
23460,2
23461,0
23462,0
23463,0
23464,0
23465,0
23466,0
23467,0
23469,0
23470,1
23472,1
23473,2
23474,2
23475,0
23476,0
23477,0
23478,0
23480,0
23481,0
23482,1
23483,0
23484,0
23485,1
23486,0
23487,0
23488,0
23489,0
23491,0
23492,0
23493,0
23494,0
23495,2
23496,0
23497,1
23498,0
23499,0
23500,0
23502,2
23503,0
23504,1
23505,0
23506,0
23508,0
23510,0
23511,0
23512,0
23513,0
23514,2
23515,0
23516,1
23517,0
23518,0
23519,0
23521,0
23522,0
23523,0
23525,1
23526,0
23528,1
23529,0
23530,0
23531,1
23532,0
23533,0
23534,0
23535,0
23536,1
23537,0
23538,1
23540,0
23541,0
23543,0
23544,0
23545,1
23547,0
23548,0
23549,0
23550,0
23551,0
23553,0
23554,1
23555,1
23556,0
23558,1
23559,0
23560,0
23561,0
23562,0
23563,1
23564,0
23565,0
23566,0
23567,0
23568,0
23570,0
23572,0
23574,0
23575,1
23576,1
23577,0
23578,0
23580,0
23581,0
23582,0
23583,0
23584,2
23585,0
23586,1
23587,1
23588,0
23589,0
23590,0
23591,1
23592,0
23594,0
23595,0
23596,1
23597,0
23598,0
23599,0
23600,0
23601,0
23602,2
23603,1
23604,1
23605,2
23606,0
23607,1
23608,0
23610,2
23611,1
23612,0
23613,0
23614,0
23615,0
23616,0
23617,0
23618,0
23619,0
23620,0
23621,0
23622,0
23623,0
23624,0
23625,1
23629,0
23630,2
23631,0
23632,0
23633,0
23634,0
23635,0
23636,0
23637,1
23638,0
23639,0
23640,0
23641,0
23642,0
23643,0
23645,0
23646,0
23647,1
23648,0
23649,0
23650,0
23651,2
23652,0
23653,0
23654,0
23655,0
23656,0
23657,0
23658,1
23659,0
23660,0
23661,0
23662,0
23664,0
23666,1
23667,0
23668,2
23669,0
23670,0
23673,0
23674,0
23675,0
23676,0
23677,0
23678,1
23679,1
23680,0
23681,1
23683,0
23684,0
23685,0
23686,0
23688,0
23689,1
23690,0
23691,2
23692,0
23693,1
23694,0
23695,0
23696,0
23697,1
23698,0
23699,0
23700,0
23701,0
23702,0
23703,0
23704,0
23705,0
23707,0
23708,0
23709,0
23710,0
23711,0
23713,0
23714,0
23715,2
23716,0
23717,1
23718,0
23719,1
23720,0
23721,0
23722,0
23723,0
23724,0
23725,0
23726,2
23727,1
23728,0
23729,0
23730,0
23731,0
23732,0
23733,0
23734,0
23735,2
23736,1
23737,0
23738,0
23739,0
23740,1
23741,0
23742,0
23743,1
23744,1
23745,2
23747,1
23749,0
23750,0
23751,0
23752,0
23753,2
23754,1
23755,2
23756,0
23757,1
23758,0
23759,0
23760,0
23761,0
23762,0
23763,0
23764,0
23767,0
23768,0
23769,2
23770,0
23771,0
23773,0
23774,0
23775,0
23776,0
23777,0
23778,0
23779,0
23780,0
23781,0
23782,0
23783,0
23784,0
23785,0
23786,0
23787,0
23788,0
23789,0
23790,0
23791,0
23792,0
23794,0
23795,0
23796,1
23797,1
23798,0
23799,0
23801,0
23802,0
23803,1
23804,0
23805,0
23806,0
23807,0
23808,0
23809,1
23811,0
23812,0
23813,0
23814,0
23815,0
23816,0
23817,0
23819,0
23820,0
23821,0
23822,0
23823,0
23825,1
23826,0
23827,0
23828,0
23829,0
23830,0
23831,1
23832,0
23833,0
23834,0
23835,0
23836,0
23837,0
23838,0
23839,1
23840,0
23841,0
23842,0
23843,0
23844,0
23845,0
23846,0
23847,1
23848,0
23849,0
23850,0
23851,0
23852,1
23853,0
23854,0
23855,0
23856,1
23858,0
23859,1
23860,2
23862,0
23864,0
23865,0
23866,0
23867,0
23868,2
23869,0
23870,0
23871,0
23873,0
23874,1
23875,1
23876,1
23877,0
23878,0
23880,2
23881,0
23882,2
23883,1
23884,0
23885,0
23886,1
23887,0
23888,2
23889,0
23890,0
23891,0
23892,0
23893,0
23894,1
23895,0
23896,0
23898,0
23899,1
23900,0
23901,0
23902,0
23903,0
23904,0
23905,0
23906,1
23907,0
23908,0
23909,0
23910,0
23911,0
23912,1
23913,0
23914,0
23915,0
23916,1
23917,0
23918,1
23919,0
23920,0
23921,0
23922,0
23923,0
23924,0
23925,0
23926,1
23929,0
23930,0
23931,0
23932,1
23933,0
23934,0
23935,1
23936,0
23937,0
23938,0
23939,1
23940,0
23941,0
23942,0
23943,2
23944,0
23946,0
23947,0
23948,1
23950,2
23951,1
23952,1
23953,0
23954,0
23955,0
23957,2
23958,1
23959,0
23960,0
23962,0
23964,1
23965,2
23966,0
23967,1
23968,0
23969,0
23970,0
23971,0
23972,2
23973,0
23974,0
23975,0
23976,2
23978,0
23979,2
23980,0
23981,0
23982,0
23983,0
23984,0
23985,2
23986,2
23987,0
23988,1
23989,0
23990,0
23992,0
23993,0
23994,0
23995,1
23996,1
23997,0
23998,0
24000,0
24001,0
24002,1
24003,0
24005,0
24007,1
24008,2
24009,0
24010,0
24011,0
24012,1
24013,0
24014,0
24015,1
24017,0
24018,0
24019,0
24020,0
24021,0
24022,0
24023,1
24024,0
24025,0
24026,0
24027,0
24028,0
24029,0
24031,2
24032,0
24033,1
24034,0
24035,0
24036,0
24037,1
24038,0
24039,0
24040,0
24041,0
24042,0
24043,1
24044,0
24045,0
24046,0
24047,0
24048,1
24049,0
24050,0
24051,0
24052,2
24053,0
24054,0
24055,2
24056,0
24058,0
24059,0
24060,0
24061,0
24062,0
24063,2
24065,2
24067,2
24069,0
24070,0
24071,0
24072,0
24073,0
24075,0
24076,0
24077,1
24078,0
24079,0
24080,1
24081,0
24082,0
24083,2
24084,0
24085,0
24086,1
24087,0
24088,2
24089,0
24090,0
24091,0
24092,0
24093,2
24094,0
24095,0
24096,0
24097,0
24098,0
24099,0
24100,0
24101,0
24102,0
24103,0
24104,2
24106,0
24107,2
24108,0
24109,2
24110,0
24111,1
24112,0
24113,0
24114,0
24115,0
24116,0
24117,0
24118,0
24119,0
24120,2
24121,0
24122,0
24123,0
24124,2
24125,0
24126,0
24127,2
24128,0
24129,0
24130,1
24131,1
24132,0
24133,0
24134,0
24135,0
24136,0
24137,2
24138,2
24139,0
24140,2
24141,1
24142,0
24144,0
24145,0
24146,0
24147,0
24148,2
24149,0
24150,0
24151,0
24153,0
24154,2
24155,0
24157,0
24158,0
24159,0
24160,1
24161,0
24162,0
24163,0
24164,1
24165,0
24166,0
24167,0
24168,0
24170,2
24171,2
24173,0
24174,1
24175,0
24176,0
24177,0
24179,1
24181,0
24182,0
24183,0
24184,0
24185,0
24186,1
24188,1
24189,0
24191,0
24192,0
24193,0
24194,0
24195,0
24196,1
24198,0
24199,2
24200,1
24201,0
24202,0
24203,0
24204,0
24205,0
24206,0
24207,0
24208,0
24210,1
24211,2
24212,1
24213,0
24214,0
24215,0
24216,0
24217,1
24219,1
24220,2
24221,0
24222,1
24223,0
24224,2
24226,0
24227,0
24228,0
24229,0
24231,0
24232,0
24233,0
24234,0
24236,0
24237,1
24238,2
24239,0
24240,0
24241,1
24242,0
24244,0
24245,0
24246,0
24247,0
24248,0
24249,0
24250,1
24251,0
24253,2
24255,2
24256,0
24257,0
24258,0
24259,0
24260,0
24261,2
24263,0
24264,0
24265,0
24266,2
24267,2
24269,0
24271,0
24273,0
24274,0
24275,0
24276,0
24277,0
24278,0
24279,0
24281,0
24282,0
24283,0
24284,2
24286,0
24287,1
24288,0
24289,1
24290,2
24291,0
24292,0
24293,0
24294,1
24295,0
24296,1
24297,0
24298,0
24299,0
24300,0
24302,0
24303,0
24304,0
24306,0
24308,0
24309,0
24310,0
24311,1
24312,2
24313,0
24314,1
24315,1
24318,0
24319,2
24320,0
24321,0
24322,0
24323,0
24324,1
24325,0
24326,0
24327,0
24328,0
24329,2
24330,0
24331,0
24332,0
24333,0
24334,0
24335,2
24336,1
24337,1
24338,2
24339,2
24340,0
24341,0
24342,0
24343,0
24344,0
24345,0
24346,0
24348,0
24349,0
24350,1
24351,0
24352,0
24353,0
24354,1
24355,0
24356,0
24357,0
24358,0
24359,0
24360,0
24361,0
24362,0
24363,0
24364,1
24365,0
24367,0
24370,0
24371,0
24372,1
24373,0
24374,1
24375,0
24376,0
24377,0
24378,0
24379,0
24380,0
24381,0
24382,0
24383,0
24384,0
24385,0
24386,0
24387,0
24388,0
24389,0
24390,0
24392,0
24393,0
24394,0
24395,0
24396,0
24397,0
24398,0
24401,0
24402,0
24403,0
24404,0
24405,0
24406,0
24407,0
24408,1
24409,0
24410,0
24411,0
24412,0
24413,0
24414,0
24415,2
24416,0
24417,0
24418,2
24419,0
24420,0
24421,0
24422,2
24423,0
24425,0
24426,2
24427,0
24428,0
24429,0
24430,0
24431,1
24432,0
24433,0
24434,0
24435,0
24436,1
24437,0
24438,0
24439,0
24440,0
24441,0
24442,0
24443,0
24444,0
24445,0
24446,2
24447,0
24448,0
24449,0
24451,2
24452,0
24453,0
24454,0
24455,0
24456,0
24458,0
24459,0
24460,0
24461,1
24462,2
24464,0
24465,0
24466,0
24467,0
24468,0
24469,0
24471,2
24472,0
24473,0
24474,0
24475,0
24476,0
24477,0
24478,0
24479,1
24480,1
24481,0
24482,1
24483,0
24484,0
24485,0
24486,0
24487,0
24488,0
24489,0
24490,0
24491,1
24492,1
24493,0
24495,0
24496,1
24497,1
24498,0
24499,0
24500,0
24503,0
24504,0
24505,0
24506,1
24507,0
24508,0
24509,0
24511,0
24512,0
24513,0
24514,0
24515,0
24516,1
24517,0
24518,0
24519,0
24520,2
24521,1
24522,0
24523,1
24524,0
24525,0
24526,1
24527,0
24528,0
24529,0
24530,0
24531,0
24532,1
24533,0
24534,0
24535,0
24536,0
24537,0
24539,0
24540,0
24541,0
24543,2
24544,1
24545,0
24546,0
24547,0
24548,0
24549,0
24550,0
24551,0
24552,0
24553,0
24554,0
24555,1
24556,0
24557,0
24558,0
24559,0
24560,0
24561,2
24562,0
24563,0
24564,0
24565,0
24566,0
24568,0
24569,0
24570,2
24571,1
24572,0
24574,0
24575,0
24576,0
24577,1
24578,0
24579,0
24580,0
24581,0
24582,0
24583,0
24585,0
24586,2
24587,0
24588,1
24589,0
24590,0
24591,0
24593,0
24594,0
24595,0
24597,1
24598,2
24600,0
24602,1
24603,0
24604,0
24605,1
24606,0
24607,0
24608,0
24609,0
24610,0
24612,0
24613,0
24614,0
24615,1
24616,0
24617,0
24618,1
24620,0
24621,0
24622,0
24623,0
24624,0
24625,0
24626,0
24627,0
24628,0
24629,0
24630,0
24631,0
24632,0
24633,0
24634,0
24635,0
24636,0
24637,1
24638,0
24639,0
24640,0
24641,0
24642,0
24643,0
24644,0
24645,0
24646,0
24647,1
24648,0
24649,0
24650,2
24651,0
24652,0
24653,0
24654,0
24655,0
24656,1
24657,0
24658,0
24659,0
24660,0
24661,0
24662,0
24664,1
24665,0
24666,0
24667,0
24668,0
24670,0
24671,1
24672,2
24673,0
24674,2
24675,0
24676,1
24677,2
24678,0
24680,0
24681,0
24682,0
24683,0
24684,0
24685,0
24686,0
24688,0
24689,0
24690,1
24691,1
24692,0
24693,0
24694,0
24695,1
24696,0
24698,1
24699,0
24700,2
24701,1
24702,0
24703,0
24704,0
24705,0
24706,0
24707,0
24708,0
24709,0
24710,0
24711,0
24712,2
24713,0
24714,1
24716,2
24717,1
24718,0
24719,0
24720,0
24721,0
24722,1
24723,0
24724,0
24725,2
24726,0
24728,0
24729,1
24730,0
24731,0
24733,0
24734,1
24735,0
24736,0
24737,1
24738,0
24739,2
24740,2
24741,1
24742,2
24745,0
24746,1
24747,0
24748,0
24749,0
24750,0
24751,0
24752,0
24753,2
24754,0
24756,1
24758,0
24759,0
24760,0
24761,0
24762,0
24764,0
24766,1
24767,0
24768,0
24769,0
24770,1
24771,1
24774,0
24775,0
24776,0
24777,0
24778,2
24779,0
24780,0
24781,0
24782,0
24783,0
24784,2
24785,0
24786,1
24787,1
24788,0
24790,1
24791,1
24792,0
24793,0
24794,0
24795,2
24796,2
24797,0
24799,0
24800,0
24801,0
24802,0
24803,0
24804,0
24805,0
24806,2
24807,0
24808,0
24809,0
24810,0
24811,1
24813,0
24814,0
24815,0
24818,0
24819,0
24820,1
24823,0
24824,0
24825,2
24827,0
24828,2
24829,0
24831,2
24832,0
24833,0
24834,0
24835,0
24836,1
24837,0
24838,0
24839,0
24840,0
24841,0
24842,0
24843,2
24845,0
24846,0
24847,0
24848,2
24849,0
24850,0
24851,1
24852,1
24853,0
24854,0
24855,0
24856,1
24857,0
24858,0
24859,0
24860,0
24861,0
24862,0
24863,1
24864,0
24865,0
24866,0
24867,0
24868,0
24870,0
24871,0
24873,0
24874,0
24875,2
24876,0
24877,0
24878,0
24880,0
24881,1
24882,0
24883,1
24884,1
24885,0
24886,1
24887,0
24888,0
24889,0
24891,0
24892,0
24894,0
24895,0
24896,1
24897,0
24898,0
24899,0
24901,0
24902,0
24903,0
24904,0
24905,0
24906,0
24907,0
24908,0
24909,0
24910,0
24911,0
24912,0
24913,0
24914,0
24915,0
24916,0
24917,0
24918,0
24920,0
24921,0
24922,0
24923,1
24925,0
24926,0
24927,0
24928,0
24929,0
24930,0
24931,0
24932,0
24935,1
24936,0
24937,0
24939,0
24941,1
24942,0
24943,2
24944,0
24945,0
24946,0
24947,0
24948,0
24949,0
24950,0
24951,2
24952,0
24953,0
24954,1
24955,0
24956,0
24958,1
24959,1
24960,0
24961,0
24962,0
24963,0
24964,0
24965,0
24966,0
24967,1
24968,1
24969,2
24970,0
24971,0
24972,0
24973,0
24974,0
24975,0
24976,0
24977,0
24978,1
24979,0
24980,0
24982,0
24983,0
24984,0
24985,0
24986,1
24987,0
24988,0
24989,0
24990,0
24991,0
24992,1
24993,2
24994,1
24995,0
24996,0
24997,0
24998,1
24999,0
25000,0
25001,0
25002,0
25003,0
25004,0
25005,0
25006,0
25007,1
25008,0
25009,0
25010,1
25011,0
25012,0
25013,0
25014,1
25015,0
25017,0
25018,0
25019,0
25020,1
25021,1
25022,0
25023,0
25024,0
25025,0
25026,0
25027,0
25028,0
25029,0
25030,1
25031,0
25032,1
25033,0
25034,0
25036,0
25037,0
25038,1
25040,0
25041,2
25042,2
25043,0
25044,0
25046,0
25047,0
25048,0
25051,0
25052,1
25053,0
25054,0
25055,1
25056,0
25057,0
25058,0
25059,0
25060,0
25062,1
25063,0
25064,0
25065,1
25066,0
25067,0
25068,0
25069,0
25070,0
25071,0
25072,0
25073,1
25074,2
25075,0
25076,0
25077,0
25079,0
25080,1
25081,0
25082,0
25083,1
25085,0
25086,1
25087,0
25088,0
25089,0
25090,0
25091,0
25092,0
25093,0
25094,0
25096,0
25097,0
25098,0
25099,0
25100,0
25101,0
25102,0
25103,1
25104,0
25105,1
25106,1
25107,0
25108,1
25109,0
25111,1
25112,1
25113,2
25114,0
25115,0
25117,0
25118,0
25119,0
25120,0
25121,0
25122,0
25124,0
25125,0
25126,2
25127,0
25128,0
25129,1
25130,0
25131,0
25132,1
25134,0
25135,1
25137,2
25138,0
25139,2
25141,0
25142,0
25143,0
25144,0
25145,2
25146,0
25147,1
25148,0
25149,0
25150,0
25151,0
25152,0
25153,0
25154,0
25155,0
25156,1
25157,0
25158,0
25159,0
25160,0
25161,0
25162,2
25164,0
25165,0
25166,2
25167,0
25168,0
25169,0
25171,0
25172,0
25173,0
25174,0
25175,0
25176,0
25177,0
25178,0
25179,1
25180,0
25181,0
25182,1
25183,2
25184,2
25185,1
25186,0
25187,2
25188,0
25189,0
25190,0
25191,0
25192,0
25193,0
25195,0
25196,0
25197,2
25198,0
25199,0
25200,0
25201,0
25202,0
25203,0
25204,0
25205,1
25206,0
25207,0
25209,2
25210,0
25211,2
25213,0
25216,0
25217,1
25218,0
25219,0
25220,0
25221,2
25222,2
25224,0
25225,1
25226,0
25227,0
25228,0
25229,0
25231,0
25232,0
25234,0
25235,0
25236,0
25237,0
25238,0
25239,0
25240,1
25241,2
25242,0
25244,0
25245,0
25246,2
25247,0
25248,0
25250,0
25251,0
25252,0
25253,1
25254,0
25255,0
25256,0
25257,0
25258,0
25259,0
25260,0
25261,0
25262,0
25263,0
25264,2
25265,0
25267,0
25268,1
25269,0
25270,0
25271,0
25272,2
25273,0
25274,0
25276,0
25277,2
25278,0
25280,0
25281,0
25282,0
25283,0
25284,0
25285,2
25286,1
25287,0
25288,0
25289,0
25290,0
25291,0
25292,0
25293,0
25294,1
25295,2
25296,0
25297,0
25298,0
25299,0
25300,0
25301,1
25302,0
25303,1
25304,2
25305,0
25306,1
25307,1
25309,1
25310,0
25311,1
25312,0
25313,1
25314,0
25315,1
25316,0
25317,1
25318,0
25319,0
25320,0
25321,0
25322,0
25323,1
25324,0
25325,0
25326,0
25327,0
25328,0
25329,1
25330,0
25331,0
25332,0
25333,0
25334,0
25335,0
25336,0
25337,0
25338,2
25339,0
25340,2
25341,0
25342,0
25343,0
25344,0
25345,1
25346,0
25347,0
25348,0
25349,0
25350,0
25351,0
25353,0
